,Tweets
4405,"['the', 'due', 'mismanagement', 'sure', 'staggeringly', 'it', 'profoundly', 'coupled', 'fraud', 'us', 'history', 'billion', 'stolen', 'covid', 'relief', 'funds', 'from', 'allocation', 'funds', 'state', 'fed', 'level']"
4406,"['really', 'first', 'still', 'dying', 'custody', 'still', 'abysmal', 'state', 'covid', 'go', 'unreported', 'suggest', 'you', 'prime', 'example', 'journalism', 'appalling']"
4407,"['long', 'treatment', 'had', 'gotten', 'inpatient', 'facility', 'long', 'hard', 'get', 'covid', 'was', 'actually', 'accredited', 'handle', 'religious', 'one', 'mental', 'health', 'never', 'excuse', 'always', 'accountable']"
4408,"['canuck', 'tend', 'agree', 'trump', 'lost', 'due', 'covid', 'mean', 'false', 'propaganda', 'blocking', 'news', 'false', 'showing', 'true', 'correct', 'propaganda', 'beginning', 'dossier']"
4409,"['how', 'nonprofit', 'up', 'million', 'emergency', 'during', 'covid', 'the', 'training', 'enterprise', 'found', 'way', 'turn', 'soup', 'kitchen', 'model', 'head']"
4410,"['you', 'covid', 'people', 'right', 'guess', 'drink', 'poison', 'would', 'happily', 'breathe']"
4411,"['my', 'ex', 'husband', 'went', 'new', 'sat', 'took', 'covid', 'wed', 'he', 'so', 'left', 'quarantine', 'days', 'his', 'logic', 'stayed', 'room', 'days', 'maybe', 'would', 'test', 'stay', 'so', 'much', 'chivalry']"
4412,"['another', 'unequal', 'burden', 'working', 'with', 'long', 'covid']"
4413,"['pregnant', 'covid']"
4414,"['die', 'covid', 'hospital', 'it', 'brutal', 'illness', 'it', 'multiple', 'organ', 'and', 'better', 'initially', 'magic', 'cure', 'covid', 'once', 'someone', 'needs', 'hospitalization', 'virus', 'body']"
4415,"['on', 'covid', 'obstruction', 'senate', 'approve', 'covid', 'dastardly', 'wish', 'could', 'accurate', 'description', 'twitter', 'over', 'million', 'people', 'covid', 'future']"
4416,"['immunity', 'omicron', 'rapidly', 'second', 'third', 'injection', 'covid', 'vaccine', 'new', 'peer', 'study', 'what', 'ill', 'effects']"
4417,"['our', 'president', 'congress', 'fund', 'covid', 'like', 'millions', 'it', 'terrible', 'across', 'party', 'president', 'vote', 'across', 'party', 'get', 'anything', 'if', 'get']"
4418,"['been', 'minimizer', 'saying', 'covid', 'dangerous', 'respiratory', 'skeptical', 'claim', 'get', 'saying', 'measles', 'good', 'suggesting', 'broad', 'outline', 'covid', 'similar', 'previous', 'flu']"
4419,"['the', 'spending', 'millions', 'open', 'long', 'covid', 'if', 'testing', 'get', 'ahead', 'long', 'covid', 'encouraging', 'social', 'working', 'home', 'instead', 'millions', 'develop']"
4420,"['we', 'need', 'make', 'sure', 'everyone', 'upset', 'anal', 'swab', 'covid', 'test', 'never', 'caught']"
4421,"['update', 'covid']"
4422,"['and', 'surgical', 'one', 'protect', 'anyway', 'stop', 'covid']"
4423,"['covid', 'latest', 'grass', 'japan']"
4424,"['neither', 'administration', 'anything', 'development', 'covid', 'nor', 'technology', 'basis', 'least']"
4425,"['what', 'pandemic', 'people', 'taking', 'advantage', 'working', 'home', 'feasible', 'covid', 'can', 'not', 'become', 'norm', 'government', 'saved', 'people', 'pandemic', 'could']"
4426,"['shooter', 'covid', 'leftist', 'propaganda', 'still', 'blaming', 'tucker', 'amazing']"
4427,"['you', 'causation', 'wrong', 'aggressive', 'fiscal', 'policy', 'misguided', 'response', 'generational', 'supply', 'shock', 'covid', 'the', 'supply', 'shock', 'made', 'inflationary', 'finally', 'the', 'fiscal', 'gaffe', 'piling']"
4428,"['covid', 'house', 'now', 'play', 'avoidance', 'game', 'maybe', 'go', 'live', 'tent']"
4429,"['anonymous', 'debt', 'problem', 'spend', 'he', 'would', 'hoard', 'money', 'fear', 'might', 'able', 'control', 'covid']"
4430,"['how', 'go', 'getting', 'certificate', 'taking', 'leave', 'child', 'covid', 'will', 'give', 'one', 'see', 'doctor', 'face', 'face']"
4431,"['would', 'never', 'ever', 'ever', 'vote', 'national', 'wow', 'really', 'want', 'vote', 'labour', 'right', 'every', 'inch', 'covid', 'response']"
4432,"['the', 'truth', 'shanghai', 'china', 'zero', 'covid', 'policy', 'via']"
4433,"['covid', 'never']"
4434,"['so', 'fluke', 'do', 'work', 'believe', 'they', 'may', 'comfortable', 'may', 'side', 'effects', 'but', 'take', 'sludge', 'covid', 'it', 'yet', 'please', 'vaccinate', 'mask', 'distance', 'wash', 'please']"
4435,"['also', 'covid', 'vaccination', 'and', 'post', 'heck', 'lot', 'work']"
4436,"['covid', 'son', 'sick', 'one', 'shot', 'long', 'time', 'ago', 'doubtful', 'anything', 'help', 'they', 'sick', 'two', 'hospital', 'drove', 'back', 'unvaccinated', 'son', 'we', 'negative']"
4437,"['if', 'offering', 'the', 'people', 'praying', 'covid', 'mass', 'try', 'something', 'different']"
4438,"['vaccine', 'testimonial', 'traveled', 'east', 'coast', 'two', 'ago', 'bonus', 'baby', 'major', 'surgery', 'drive', 'back', 'bonus', 'son', 'left', 'get', 'phone', 'call', 'six', 'people', 'family', 'covid', 'four', 'week']"
4439,"['guess', 'going', 'talk', 'covid', 'exposure', 'campaign', 'trying', 'sweep', 'rug', 'total', 'hypocrisy']"
4440,"['covid', 'like', 'dream', 'scenario', 'right']"
4441,"['why', 'million', 'die', 'covid', 'there', 'million']"
4442,"['because', 'selfish', 'stupid', 'many', 'think', 'covid', 'real', 'deal', 'many', 'think', 'like', 'cold']"
4443,"['to', 'after', 'recent', 'covid', 'scare']"
4444,"['please', 'tomorrow', 'use', 'ford', 'competency', 'cutting', 'meant', 'covid', 'relief', 'rather', 'humanize', 'be', 'bold']"
4445,"['formed', 'covid', 'task', 'force', 'start', 'pandemic', 'advise', 'help', 'us', 'think', 'response', 'community', 'we', 'need', 'build', 'develop', 'long', 'term', 'coherent', 'strategy', 'first', 'step', 'making', 'sure', 'everyone', 'access', 'basic', 'health', 'care']"
4446,"['this', 'come', 'dangerous', 'pandemic', 'response', 'dread', 'day', 'respond', 'deadly', 'strain', 'covid', 'pandemic', 'people', 'wear', 'get']"
4447,"['two', 'ago', 'million', 'covid', 'unfathomable', 'the', 'united', 'one', 'highest', 'death', 'per', 'world', 'despite', 'one', 'world']"
4448,"['let', 'pretend', 'point', 'the', 'giving', 'much', 'space', 'think', 'covid']"
4449,"['that', 'exact', 'healthy', 'percent', 'certain', 'body', 'fine', 'getting', 'covid', 'alone', 'some', 'call', 'stupid', 'sacrificing', 'government', 'well', 'faced', 'worth', 'risk', 'getting', 'one']"
4450,"['guest', 'column', 'don', 'covid', 'flourishing', 'social', 'media', 'opinion']"
4451,"['since', 'covid', 'ability', 'smell']"
4452,"['ask', 'us', 'government', 'foot', 'bill', 'since', 'were', 'are', 'various', 'china', 'covid', 'included', 'that', 'millions', 'yearly']"
4453,"['data', 'dump', 'more', 'than', 'people', 'within', 'one', 'month', 'of', 'taking', 'covid', 'vaccine', 'the', 'true', 'reporter']"
4454,"['million', 'covid', 'funeral', 'cost', 'help']"
4455,"['test', 'tomorrow', 'could', 'still', 'dream', 'covid']"
4456,"['how', 'get', 'extra', 'covid']"
4457,"['at', 'point', 'paranoid', 'victim', 'mass', 'shooting', 'covid']"
4458,"['daily', 'us', 'confirmed', 'covid', 'county', 'for', 'wy', 'latest', 'covid', 'our', 'analytics', 'team', 'analytics', 'data', 'covid', 'covid']"
4459,"['sitting', 'airport', 'bar', 'waiting', 'connection', 'still', 'got', 'negative', 'covid', 'test', 'flying', 'us', 'old']"
4460,"['it', 'upside', 'covid']"
4461,"['really', 'stopped', 'thought', 'powerful', 'force', 'doubled', 'covid']"
4462,"['no', 'chance', 'sturgeon', 'government', 'sole', 'responsibility', 'social', 'care', 'they', 'made', 'nobody', 'else', 'that', 'covering', 'covid', 'ground', 'zero']"
4463,"['no', 'need', 'think', 'covid', 'transmission']"
4464,"['they', 'defiantly', 'sustainable', 'remember', 'covid', 'impacted', 'two', 'sides', 'even', 'home', 'town', 'these', 'would', 'want', 'draw', 'al', 'double']"
4465,"['so', 'glad', 'covid', 'unfortunate', 'one', 'told', 'covid']"
4466,"['this', 'handy', 'thread', 'but', 'also', 'expensive', 'get', 'sick', 'people', 'dying', 'higher', 'rate', 'covid']"
4467,"['so', 'good', 'you', 'last', 'first', 'concert', 'covid', 'thanks', 'weekend']"
4468,"['yep', 'someone', 'know', 'work', 'recently', 'they', 'talking', 'someone', 'else', 'plane', 'they', 'said', 'fine', 'then', 'food', 'came', 'really', 'taste', 'anything', 'since', 'covid']"
4469,"['thinking', 'random', 'guy', 'came', 'walking', 'tried', 'convince', 'covid', 'vaccine', 'dogs']"
4470,"['love', 'like', 'develop', 'till', 'show', 'extended', 'covid', 'holding', 'hope']"
4471,"['get', 'covid', 'again']"
4472,"['mean', 'hysteria', 'what', 'long', 'covid', 'fact', 'might', 'shedding']"
4473,"['we', 'miss', 'got', 'covid', 'able', 'tell', 'oxygen', 'supply', 'limited']"
4474,"['the', 'covid', 'hypocrite', 'still', 'failing', 'amazingly', 'poor', 'taste']"
4475,"['day', 'covid', 'probably', 'day', 'realize', 'sick', 'night', 'get', 'official', 'covid', 'day', 'false', 'negative', 'tested', 'see', 'still', 'positive', 'definitely', 'please', 'stay', 'home', 'sick']"
4476,"['shipping', 'may', 'little', 'slow', 'due', 'covid', 'travel', 'best', 'get', 'everyone', 'timely', 'manner']"
4477,"['another', 'shooting', 'give', 'damn', 'people', 'right', 'if', 'would', 'something', 'hear', 'plan', 'nothing', 'dead', 'covid', 'nothing']"
4478,"['people', 'generally', 'poor', 'that', 'part', 'reason', 'much', 'rancorous', 'debate', 'covid', 'outside', 'general', 'misinformation', 'we', 'stink', 'risk', 'lean']"
4479,"['another', 'day', 'another', 'shooting', 'covid', 'roe', 'wade', 'inflation', 'education', 'generation', 'worse', 'it', 'like', 'never', 'ending']"
4480,"['literally', 'got', 'covid', 'week', 'going', 'cancel', 'someone', 'give', 'justice', 'sell', 'ticket']"
4481,"['bad', 'see', 'group', 'people', 'could', 'extremely', 'vulnerable', 'family', 'covid', 'let', 'alone', 'normal', 'people', 'audience', 'plus', 'like', 'serious']"
4482,"['county', 'health', 'department', 'good', 'believe', 'lied', 'covid', 'first', 'place', 'zero', 'importance', 'helping', 'homebound', 'get', 'tested', 'speak', 'tomorrow']"
4483,"['great', 'idea', 'fight', 'covid', 'taking', 'men', 'isolation', 'put', 'together', 'genius']"
4484,"['suspected', 'unconfirmed', 'people', 'cough', 'runny', 'nose', 'still', 'tested', 'negative', 'covid', 'they', 'got', 'tested', 'tested', 'negative', 'aka', 'vaccine', 'still', 'effective', 'covid', 'the', 'tweet', 'misinformation']"
4485,"['ba', 'ba', 'wave', 'peaked', 'dropping', 'want', 'understand', 'impact', 'data', 'almost', 'movement', 'many', 'worried', 'long', 'covid', 'bad', 'outcome', 'really', 'need', 'modeling']"
4486,"['frankly', 'able', 'post', 'without', 'coming', 'like', 'one', 'covid']"
4487,"['ah', 'covid', 'joke', 'even', 'mild', 'just', 'ya', 'hear', 'catch', 'spooky', 'next', 'week']"
4488,"['covid', 'latest', 'grass', 'japan']"
4489,"['pilled', 'voice', 'inreality', 'no', 'pneumonia', 'covid']"
4490,"['nope', 'that', 'show', 'infection', 'acquired', 'immunity', 'better', 'the', 'vast', 'majority', 'people', 'covid', 'yet', 'still', 'huge', 'death', 'unvaccinated']"
4491,"['covid', 'vaccine', 'will', 'remain', 'requirement']"
4492,"['this', 'definitely', 'problem', 'wrote', 'dissertation', 'back', 'covid', 'one', 'top', 'remote', 'going', 'office', 'there', 'table', 'living', 'room', 'but', 'yes', 'handle']"
4493,"['still', 'one', 'best', 'ways', 'help', 'protect', 'covid', 'infectious']"
4494,"['prone', 'trial', 'effect', 'awake', 'prone', 'intubation', 'with', 'covid', 'acute', 'respiratory', 'failure', 'ats', 'discussion', 'on', 'the', 'edge', 'session', 'free', 'read', 'current']"
4495,"['good', 'news', 'more', 'covid', 'past', 'week']"
4496,"['after', 'two', 'year', 'hiatus', 'due', 'covid', 'pandemic', 'broccoli', 'city', 'festival', 'made', 'return', 'mission', 'together', 'community', 'celebrate', 'support', 'advance', 'black', 'culture']"
4497,"['trump', 'root', 'cause', 'rise', 'all', 'hate', 'well', 'all', 'covid']"
4498,"['as', 'go', 'covid', 'process', 'negative', 'consider', 'fact', 'one', 'daughter', 'tested', 'positive', 'think', 'people', 'dying', 'covid', 'happen', 'vacuum', 'they', 'happen', 'transmission', 'covidaus']"
4499,"['sturgeon', 'longer', 'longer', 'set', 'covid', 'purely', 'public', 'health', 'political', 'point', 'scoring']"
4500,"['idol', 'test', 'positive', 'for', 'covid', 'ahead', 'of', 'top', 'via']"
4501,"['after', 'covid', 'favorite', 'toy', 'bottle']"
4502,"['social', 'media', 'abuzz', 'xi', 'stepping', 'covid', 'economic', 'slump', 'elite', 'though', 'will', 'current', 'premier', 'li', 'step', 'moderate', 'the', 'timing', 'potential', 'uncertain']"
4503,"['joe', 'dad', 'days', 'taking', 'vaccine', 'already', 'covid', 'take', 'vaccine', 'anyway', 'greater', 'evil']"
4504,"['the', 'great', 'reset', 'covid', 'via']"
4505,"['how', 'nice', 'so', 'covid', 'peter']"
4506,"['die', 'cancer', 'every', 'year', 'covid', 'money', 'would', 'better', 'spent', 'cure']"
4507,"['brown', 'then', 'established', 'covid', 'committee', 'run', 'gas', 'lobbyist']"
4508,"['global', 'covid', 'summit', 'scientist', 'covid', 'fraud', 'brought', 'pharmaceutical', 'front', 'man', 'force', 'take', 'poison']"
4509,"['and', 'lost', 'mind', 'went', 'full', 'covid']"
4510,"['covid', 'couple', 'ago', 'traveling', 'poorly', 'unmasked', 'state', 'michigan', 'stayed', 'canada', 'two', 'really', 'bad', 'days']"
4511,"['love', 'city', 'getting', 'covid']"
4512,"['breaking', 'new', 'peer', 'study', 'immunity', 'omicron', 'rapidly', 'second', 'third', 'injection', 'covid', 'vaccine']"
4513,['covid']
4514,"['he', 'went', 'country', 'burning', 'left', 'country', 'premier', 'covid', 'covered', 'rape', 'gave', 'money', 'big', 'business', 'need', 'wa', 'cave', 'people', 'please', 'fit']"
4515,"['math', 'strong', 'suit', 'covid']"
4516,"['senator', 'the', 'great', 'reset', 'covid', 'via']"
4517,"['pro', 'vaccine', 'it', 'apparent', 'covid', 'vaccine']"
4518,"['ivory', 'the', 'made', 'still', 'go', 'place', 'covid', 'information']"
4519,"['who', 'jeff', 'never', 'say', 'people', 'trapped', 'inside', 'covid', 'spike', 'poverty', 'breakdown', 'race', 'either', 'killer', 'victim', 'making', 'point']"
4520,"['must', 'facility', 'former', 'football', 'coach', 'brought', 'active', 'covid', 'virus', 'made', 'part', 'statistics', 'much', 'keeping', 'safe', 'huh']"
4521,['covid']
4522,"['are', 'trying', 'cause', 'gun', 'violence', 'pandemic', 'order', 'use', 'unconstitutional', 'emergency', 'like', 'covid']"
4523,"['twelve', 'bay', 'area', 'health', 'importance', 'taking', 'safety', 'continued', 'indoors', 'region', 'new', 'swell', 'covid', 'more']"
4524,"['covid', 'sure']"
4525,"['agreed', 'it', 'would', 'also', 'nice', 'would', 'use', 'funds', 'available', 'update', 'ventilation', 'add', 'air', 'filtration', 'we', 'could', 'lower', 'incidence', 'covid', 'the', 'economic', 'impact', 'would', 'pay', 'initial', 'cost', 'many', 'times']"
4526,"['never', 'doll', 'like', 'only', 'like', 'normal', 'kind', 'sure', 'join', 'got', 'really', 'sick', 'anything', 'this', 'covid', 'rock', 'really', 'took', 'care', 'really', 'family', 'someone', 'stepping', 'nice', 'unexpected']"
4527,"['covid', 'one', 'letter', 'away']"
4528,"['came', 'recently', 'stated', 'covid', 'flu', 'said', 'comes', 'severity', 'flu', 'the', 'entire', 'situation', 'know', 'we', 'lose', 'annually', 'flu', 'well']"
4529,"['the', 'thing', 'never', 'understood', 'vaccine', 'indeed', 'intended', 'benevolent', 'contracted', 'covid', 'given', 'passport', 'we', 'know', 'natural', 'immunity', 'even', 'better', 'vaccine', 'so', 'continue', 'punish']"
4530,"['with', 'violence', 'people', 'start', 'going', 'covid', 'goes', 'away', 'realize', 'one', 'protect', 'us', 'support', 'complete', 'abolition', 'nd', 'amendment', 'abolishthend']"
4531,"['he', 'silence', 'covid', 'country', 'mask', 'world', 'live']"
4532,"['covid', 'shaking']"
4533,"['my', 'trip', 'summer', 'covid', 'hesitant', 'friend', 'took', 'trip', 'overseas', 'flare', 'every', 'thing', 'shut', 'dying', 'go']"
4534,"['say', 'got', 'covid', 'stream', 'or', 'video', 'create', 'imaginator', 'like', 'corona', 'virus', 'play', 'game', 'without', 'dying', 'in', 'game', 'mean']"
4535,"['people', 'care', 'ridiculous', 'never', 'ending', 'echo', 'chamber', 'already', 'going', 'vote', 'for', 'stupid', 'imagine', 'authoritarian', 'government', 'would', 'covid', 'the', 'bad', 'enough']"
4536,"['this', 'first', 'summer', 'covid', 'gone', 'want', 'normal', 'eu', 'sun', 'it', 'may', 'like', 'everywhere', 'wait', 'august', 'stuck', 'hour', 'start', 'showing', 'twitter']"
4537,"['health', 'fitness', 'covid']"
4538,"['got', 'covid', 'literally', 'day', 'supposed', 'go', 'back', 'school', 'quarantine', 'another', 'week', 'literally']"
4539,"['past', 'trying', 'make', 'used', 'topic', 'key', 'word', 'used', 'say', 'issue', 'nothing', 'type', 'millions', 'since', 'covid', 'go', 'find', 'one', 'get']"
4540,"['yes', 'far', 'needs', 'done', 'long', 'covid', 'awful', 'post', 'viral', 'much', 'hope', 'get', 'help', 'inflammatory', 'arthritis', 'fatigue', 'tendency', 'get', 'even', 'sympathetic', 'worse']"
4541,"['covid', 'update', 'continue', 'drop', 'almost', 'latest', 'report', 'new', 'average', 'in', 'hospital', 'in', 'new', 'average', 'more', 'data']"
4542,"['it', 'worth', 'who', 'definition', 'pandemic', 'fit', 'covid', 'agenda', 'still', 'want', 'pass', 'us', 'if', 'traitor']"
4543,['covid']
4544,"['sure', 'convinced', 'because', 'much', 'long', 'covid', 'know', 'people', 'friend', 'group', 'alone', 'life', 'health', 'directly', 'covid', 'none', 'long', 'covid']"
4545,"['think', 'everyone', 'pay', 'actual', 'tax', 'bill', 'bank', 'every', 'month', 'world', 'would', 'place', 'pay', 'fed', 'plus', 'state', 'property', 'personal', 'capital', 'gains', 'death', 'covid', 'end']"
4546,"['exactly', 'corruption', 'reason', 'take', 'action', 'climate', 'change', 'corruption', 'reason', 'ball', 'covid', 'corruption', 'reason', 'provide', 'adequate', 'disaster', 'relief', 'it', 'issue', 'election']"
4547,"['natter', 'wishing', 'speedy', 'recovery', 'lot', 'post', 'covid', 'hypoglycemia', 'interested', 'trend', 'also', 'never', 'high', 'infectious', 'period', 'hope', 'diabetes', 'beat', 'much']"
